.Vial.Label.	Species.Code	Predator.Species.Name	Seamap.Cruise..	Station..	Capture.Date	Content	Weight..g.	Plate.Name	Cleaned?	Extraction.Well.Location	384.PCR.Plate	384.PCR.Well.Location	Ext.Cnt.	Dilution.Plate	Dilution.Well.Location	Primer.Plate.Format	Primer.Plate	Primer.Well.Location	#	Notes	Band	Primer.Dimer	Smear	Non.Specific.Product	Primer.Plate.Format.2	Primer.Plate.2	Primer.Plate	Primer.Well.Location2	Band	Primer.Dimer	Smear	Non.Specific.Product	Well.Clogging	Big.Pool	Gel.Cnt.	Gel.Notes	Final.Nucleic.Acid.Conc...ng.ul.	Final.Volume	Target.ng	Reads.80	Reads.90	Reads.80.l	Reads.90.l	Concatenated.Scoring	Reads
465-A	Upar.6	Upeneus parvus		133	11/2/2014	Misc.	NA	R1G3S3	Yes	F8	SFG 024	K16	1	R1G3S3D	F8	96	4	F8	62		0	2	0	0	96	#5 (96)	5	F8	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-2-0-0	NA
466-A	Upar.7	Upeneus parvus		133	11/2/2014	Vert.	NA	R1G3S3	Yes	G8	SFG 024	L15	1	R1G3S3D	G8	96	4	G8	63	Fish?	1	1	0	1	96	#5 (96)	5	G8	0	0	0	0	0	NA	1		9	0.667	6	5206	295	8.557567086	5.686975356	1-1-0-1	15560
466-B	Upar.7	Upeneus parvus		113	11/2/2014	Misc.	NA	R1G3S3	Yes	H8	SFG 024	L16	1	R1G3S3D	H8	96	4	H8	64		0	2	0	0	96	#5 (96)	5	H8	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-2-0-0	NA
466-C	Upar.7	Upeneus parvus		113	11/2/2014	Misc.	NA	R1G3S3	Yes	A9	SFG 024	I17	1	R1G3S3D	A9	96	4	A9	65		2	0	0	1	96	#5 (96)	5	A9	1	0	0	0	0	NA	1		49.9	0.1	5	115	107	4.744932128	4.672828834	2-0-0-1	2977
467-A	Upar.8	Upeneus parvus		113	11/2/2014	Misc.	NA	R1G3S3	Yes	B9	SFG 024	I18	1	R1G3S3D	B9	96	4	B9	66		1	1	2	0	96	#5 (96)	5	B9	0	1	0	0	0	NA	1		62.1	0.081	5	85	58	4.442651256	4.060443011	1-1-2-0	334
468-A	Upar.1	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	C9	SFG 024	J17	1	R1G3S3D	C9	96	4	C9	67		0	1	2	0	96	#5 (96)	5	C9	0	0	0	0	0	NA	1		14.4	0.347	5	75	60	4.317488114	4.094344562	0-1-2-0	448
468-B	Upar.1	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	D9	SFG 024	J18	1	R1G3S3D	D9	96	4	D9	68		0	1	0	0	96	#5 (96)	5	D9	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
469-A	Upar.2	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	E9	SFG 024	K17	1	R1G3S3D	E9	96	4	E9	69		0	1	0	0	96	#5 (96)	5	E9	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
470-A	Upar.3	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	F9	SFG 024	K18	1	R1G3S3D	F9	96	4	F9	70		0	1	0	0	96	#5 (96)	5	F9	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
470-B	Upar.3	Upeneus parvus		134	11/2/2014	Shrimp	NA	R1G3S3	Yes	G9	SFG 024	L17	1	R1G3S3D	G9	96	4	G9	71		0	1	0	0	96	#5 (96)	5	G9	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
471-A	Upar.4	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	H9	SFG 024	L18	1	R1G3S3D	H9	96	4	H9	72		0	1	0	0	96	#5 (96)	5	H9	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
471-B	Upar.4	Upeneus parvus		134	11/2/2014	Vert.	NA	R1G3S3	Yes	A10	SFG 024	I19	1	R1G3S3D	A10	96	4	A10	73		2	1	0	1	96	#5 (96)	5	A10	0	1	0	0	0	NA	1		14.3	0.35	5	2534	1227	7.837554361	7.112327445	2-1-0-1	5929
471-C	Upar.4	Upeneus parvus		134	11/2/2014	Shrimp	NA	R1G3S3	Yes	B10	SFG 024	I20	1	R1G3S3D	B10	96	4	B10	74		0	1	0	0	96	#5 (96)	5	B10	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
471-D	Upar.4	Upeneus parvus		134	11/2/2014	Shrimp	NA	R1G3S3	Yes	C10	SFG 024	J19	1	R1G3S3D	C10	96	4	C10	75		0	1	0	0	96	#5 (96)	5	C10	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
471-E	Upar.4	Upeneus parvus		134	11/2/2014	Crust.	NA	R1G3S3	Yes	D10	SFG 024	J20	1	R1G3S3D	D10	96	4	D10	76	Shrimp?	0	1	0	0	96	#5 (96)	5	D10	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
471-F	Upar.4	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	E10	SFG 024	K19	1	R1G3S3D	E10	96	4	E10	77		2	1	0	1	96	#5 (96)	5	E10	0	1	0	0	0	NA	1		19.3	0.259	5	1494	893	7.309212366	6.794586581	2-1-0-1	4758
471-G	Upar.4	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	F10	SFG 024	K20	1	R1G3S3D	F10	96	4	F10	78	Crust.?	1	1	0	1	96	#5 (96)	5	F10	0	0	0	0	0	NA	1		25.3	0.198	5	93	80	4.532599493	4.382026635	1-1-0-1	283
472-A	Upar.5	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	G10	SFG 024	L19	1	R1G3S3D	G10	96	4	G10	79		0	1	0	0	96	#5 (96)	5	G10	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
472-B	Upar.5	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	H10	SFG 024	L20	1	R1G3S3D	H10	96	4	H10	80		2	1	0	0	96	#5 (96)	5	H10	0	0	0	0	0	NA	1		49.3	0.101	5	87	72	4.465908119	4.276666119	2-1-0-0	10140
472-C	Upar.5	Upeneus parvus		134	11/2/2014	Shrimp	NA	R1G3S3	Yes	A11	SFG 024	I21	1	R1G3S3D	A11	96	4	A11	81		0	1	0	0	96	#5 (96)	5	A11	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
473-A	Upar.6	Upeneus parvus		134	11/2/2014	Shrimp	NA	R1G3S3	Yes	B11	SFG 024	I22	1	R1G3S3D	B11	96	4	B11	82		0	1	0	0	96	#5 (96)	5	B11	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
473-B	Upar.6	Upeneus parvus		134	11/2/2014	Misc.	NA	R1G3S3	Yes	C11	SFG 024	J21	1	R1G3S3D	C11	96	4	C11	85		0	1	0	0	96	#5 (96)	5	C11	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
475-A	Upar.1	Upeneus parvus		135	11/2/2014	Shrimp	NA	R1G3S3	Yes	D11	SFG 024	J22	1	R1G3S3D	D11	96	4	D11	87		0	1	0	0	96	#5 (96)	5	D11	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
475-B	Upar.1	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	E11	SFG 024	K21	1	R1G3S3D	E11	96	4	E11	89		2	1	0	0	96	#5 (96)	5	E11	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	2-1-0-0	NA
477-A	Upar.3	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	F11	SFG 024	K22	1	R1G3S3D	F11	96	4	F11	91		0	1	0	0	96	#5 (96)	5	F11	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
478-A	Upar.4	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	G11	SFG 024	L21	1	R1G3S3D	G11	96	4	G11	93		0	1	0	0	96	#5 (96)	5	G11	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
478-B	Upar.4	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	H11	SFG 024	L22	1	R1G3S3D	H11	96	4	H11	95		2	1	0	0	96	#5 (96)	5	H11	0	0	0	0	0	NA	1		37.1	0.135	5	638	625	6.458338283	6.43775165	2-1-0-0	5560
479-A	Upar.5	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	A12	SFG 024	I23	1	R1G3S3D	A12	96	4	A12	83	 Vert?	2	2	0	0	96	#5 (96)	5	A12	0	1	0	0	0	NA	1		25.4	0.197	5	1736	1734	7.459338895	7.458186157	2-2-0-0	4436
479-B	Upar.5	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	B12	SFG 024	I24	1	R1G3S3D	B12	96	4	B12	84		0	1	2	0	96	#5 (96)	5	B12	0	1	0	0	0	NA	1		32.4	0.154	5	40	25	3.688879454	3.218875825	0-1-2-0	150
479-C	Upar.5	Upeneus parvus		135	11/2/2014	Crust.	NA	R1G3S3	Yes	C12	SFG 024	J23	1	R1G3S3D	C12	96	4	C12	86	Shrimp?	2	0	1	0	96	#5 (96)	5	C12	1	0	0	0	0	NA	1		30.5	0.164	5	54	41	3.988984047	3.713572067	2-0-1-0	935
480-A	Upar.6	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	D12	SFG 024	J24	1	R1G3S3D	D12	96	4	D12	88		0	0	0	0	96	#5 (96)	5	D12	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
480-B	Upar.6	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	E12	SFG 024	K23	1	R1G3S3D	E12	96	4	E12	90		0	1	0	0	96	#5 (96)	5	E12	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
481-A	Upar.7	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	F12	SFG 024	K24	1	R1G3S3D	F12	96	4	F12	92		0	2	0	0	96	#5 (96)	5	F12	0	1	0	0	0	NA	1	Ladder Contamination	0	NA	NA	NA	NA	NA	NA	0-2-0-0	NA
481-B	Upar.7	Upeneus parvus		135	11/2/2014	Misc.	NA	R1G3S3	Yes	G12	SFG 024	L23	1	R1G3S3D	G12	96	4	G12	94		0	0	0	0	96	#5 (96)	5	G12	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
511-A	Lbre.1	Lepophidium brevibarbe		20	10/12/2014	Fish	NA	R1G3S3	Yes	H12	SFG 024	L24	1	R1G3S3D	H12	96	4	H12	96		2	0	0	1	96	#5 (96)	5	H12	0	1	0	0	0	NA	1		72.9	0.069	5	736	731	6.601230119	6.59441346	2-0-0-1	1744
511-B	Lbre.1	Lepophidium brevibarbe		20	10/12/2014	Shrimp	NA	R1G3S4	Yes	A1	SFG 024	M1	1	R1G3S4D	A1	96	3	A1	1		2	1	0	0	96	#6 (96)	6	A1	0	0	0	0	0	NA	1		52	0.115	6	2765	1096	7.924795914	6.999422468	2-1-0-0	8946
511-C	Lbre.1	Lepophidium brevibarbe		20	10/12/2014	Misc.	NA	R1G3S4	Yes	B1	SFG 024	M2	1	R1G3S4D	B1	96	3	B1	2		0	0	0	0	96	#6 (96)	6	B1	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
511-D	Lbre.1	Lepophidium brevibarbe		20	10/12/2014	Misc.	NA	R1G3S4	Yes	C1	SFG 024	N1	1	R1G3S4D	C1	96	3	C1	3		2	1	0	2	96	#6 (96)	6	C1	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	2-1-0-2	NA
512-A	Lbre.1	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	D1	SFG 024	N2	1	R1G3S4D	D1	96	3	D1	4		0	0	0	0	96	#6 (96)	6	D1	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
512-B	Lbre.1	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	E1	SFG 024	O1	1	R1G3S4D	E1	96	3	E1	5		0	0	0	0	96	#6 (96)	6	E1	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
512-C	Lbre.1	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	F1	SFG 024	O2	1	R1G3S4D	F1	96	3	F1	6		0	1	0	0	96	#6 (96)	6	F1	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
515-A	Lbre.4	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	G1	SFG 024	P1	1	R1G3S4D	G1	96	3	G1	7		1	1	2	2	96	#6 (96)	6	G1	1	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	1-1-2-2	NA
515-B	Lbre.4	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	H1	SFG 024	P2	1	R1G3S4D	H1	96	3	H1	8		0	0	0	0	96	#6 (96)	6	H1	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
516-A	Lbre.5	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	A2	SFG 024	M3	1	R1G3S4D	A2	96	3	A2	9		2	1	2	2	96	#6 (96)	6	A2	0	0	0	0	0	NA	1		52.9	0.113	6	205	143	5.323009979	4.96284463	2-1-2-2	835
516-B	Lbre.5	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	B2	SFG 024	M4	1	R1G3S4D	B2	96	3	B2	10		0	1	0	0	96	#6 (96)	6	B2	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
516-C	Lbre.5	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	C2	SFG 024	N3	1	R1G3S4D	C2	96	3	C2	11		0	0	0	0	96	#6 (96)	6	C2	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
517-A	Lbre.6	Lepophidium brevibarbe		21	10/12/2014	Misc.	NA	R1G3S4	Yes	D2	SFG 024	N4	1	R1G3S4D	D2	96	3	D2	12		0	1	0	0	96	#6 (96)	6	D2	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
519-A	Lbre.1	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	E2	SFG 024	O3	1	R1G3S4D	E2	96	3	E2	13		2	1	0	1	96	#6 (96)	6	E2	1	1	0	0	0	NA	1		46.4	0.129	6	12280	6248	9.415727202	8.740016692	2-1-0-1	24273
519-B	Lbre.1	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	F2	SFG 024	O4	1	R1G3S4D	F2	96	3	F2	14		0	0	0	0	96	#6 (96)	6	F2	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
520-A	Lbre.2	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	G2	SFG 024	P3	1	R1G3S4D	G2	96	3	G2	15		2	0	0	1	96	#6 (96)	6	G2	2	1	0	0	0	NA	1		44.1	0.113	5	6375	2713	8.76013937	7.905810313	2-0-0-1	10574
522-A	Lbre.4	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	H2	SFG 024	P4	1	R1G3S4D	H2	96	3	H2	16		2	0	0	1	96	#6 (96)	6	H2	1	1	0	0	0	NA	1		44.5	0.135	6	2202	2133	7.697121317	7.665284718	2-0-0-1	8163
523-A	Lbre.5	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	A3	SFG 024	M5	1	R1G3S4D	A3	96	3	A3	17		2	2	1	1	96	#6 (96)	6	A3	0	1	0	0	0	NA	1		11	0.455	5	208	203	5.33753808	5.313205979	2-2-1-1	402
523-B	Lbre.5	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	B3	SFG 024	M6	1	R1G3S4D	B3	96	3	B3	18		0	2	0	0	96	#6 (96)	6	B3	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-2-0-0	NA
524-A	Lbre.6	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	C3	SFG 024	N5	1	R1G3S4D	C3	96	3	C3	19		2	2	0	2	96	#6 (96)	6	C3	0	1	0	0	0	NA	1		25.3	0.198	5	159	150	5.068904202	5.010635294	2-2-0-2	508
525-A	Lbre.7	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	D3	SFG 024	N6	1	R1G3S4D	D3	96	3	D3	20		0	0	0	0	96	#6 (96)	6	D3	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
526-A	Lbre.8	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	E3	SFG 024	O5	1	R1G3S4D	E3	96	3	E3	21		2	0	0	2	96	#6 (96)	6	E3	0	1	0	0	0	NA	1		49.4	0.121	6	2189	1847	7.691200098	7.52131798	2-0-0-2	3578
527-A	Lbre.9	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	F3	SFG 024	O6	1	R1G3S4D	F3	96	3	F3	22		2	0	0	2	96	#6 (96)	6	F3	1	1	0	0	0	NA	1		35.6	0.169	6	142	130	4.955827058	4.86753445	2-0-0-2	819
528-A	Lbre.10	Lepophidium brevibarbe		29	10/13/2014	Misc.	NA	R1G3S4	Yes	G3	SFG 024	P5	1	R1G3S4D	G3	96	3	G3	23		2	2	0	2	96	#6 (96)	6	G3	0	1	0	0	0	NA	1		14.5	0.414	6	1422	1373	7.25981961	7.224753406	2-2-0-2	2349
530-A	Lbre.1	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	H3	SFG 024	P6	1	R1G3S4D	H3	96	3	H3	24		0	0	0	0	96	#6 (96)	6	H3	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
533-A	Lbre.4	Lepophidium brevibarbe		28	10/13/2014	Shrimp	NA	R1G3S4	Yes	A4	SFG 024	M7	1	R1G3S4D	A4	96	3	A4	25		2	1	1	2	96	#6 (96)	6	A4	0	1	0	0	0	NA	1		77.1	0.078	6	1018	923	6.925595197	6.827629235	2-1-1-2	23840
533-B	Lbre.4	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	B4	SFG 024	M8	1	R1G3S4D	B4	96	3	B4	26		0	1	0	0	96	#6 (96)	6	B4	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
534-A	Lbre.5	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	C4	SFG 024	N7	1	R1G3S4D	C4	96	3	C4	27		0	0	0	0	96	#6 (96)	6	C4	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
534-B	Lbre.4	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	D4	SFG 024	N8	1	R1G3S4D	D4	96	3	D4	28		0	0	0	0	96	#6 (96)	6	D4	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
536-A	Lbre.7	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	E4	SFG 024	O7	1	R1G3S4D	E4	96	3	E4	29		2	0	0	2	96	#6 (96)	6	E4	1	1	0	0	0	NA	1		48	0.125	6	7258	7157	8.889859588	8.875846178	2-0-0-2	22720
538-A	Lbre.9	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	F4	SFG 024	O8	1	R1G3S4D	F4	96	3	F4	30		0	0	0	0	96	#6 (96)	6	F4	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
539-A	Lbre.10	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	G4	SFG 024	P7	1	R1G3S4D	G4	96	3	G4	31		1	0	0	0	96	#6 (96)	6	G4	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	1-0-0-0	NA
539-B	Lbre.10	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	H4	SFG 024	P8	1	R1G3S4D	H4	96	3	H4	32		0	0	0	0	96	#6 (96)	6	H4	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
540-A	Lbre.11	Lepophidium brevibarbe		28	10/13/2014	Misc.	NA	R1G3S4	Yes	A5	SFG 024	M9	1	R1G3S4D	A5	96	3	A5	33		0	1	0	0	96	#6 (96)	6	A5	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
541-A	Lbre.1	Lepophidium brevibarbe		161	11/5/2014	Misc.	NA	R1G3S4	Yes	B5	SFG 024	M10	1	R1G3S4D	B5	96	3	B5	34		0	1	0	0	96	#6 (96)	6	B5	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
541-B	Lbre.1	Lepophidium brevibarbe		161	11/5/2014	Misc.	NA	R1G3S4	Yes	C5	SFG 024	N9	1	R1G3S4D	C5	96	3	C5	35		2	1	0	1	96	#6 (96)	6	C5	0	1	0	0	0	NA	1		12.9	0.465	6	135	114	4.905274778	4.736198448	2-1-0-1	1392
542-A	Lbre.2	Lepophidium brevibarbe		161	11/5/2014	Misc.	NA	R1G3S4	Yes	D5	SFG 024	N10	1	R1G3S4D	D5	96	3	D5	36		2	0	0	2	96	#6 (96)	6	D5	0	0	0	0	0	NA	1		29	0.172	5	11168	748	9.320807825	6.617402978	2-0-0-2	21169
542-B	Lbre.2	Lepophidium brevibarbe		161	11/5/2014	Misc.	NA	R1G3S4	Yes	E5	SFG 024	O9	1	R1G3S4D	E5	96	3	E5	37		0	0	0	0	96	#6 (96)	6	E5	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
542-C	Lbre.2	Lepophidium brevibarbe		161	11/5/2014	Misc.	NA	R1G3S4	Yes	F5	SFG 024	O10	1	R1G3S4D	F5	96	3	F5	38		0	0	0	0	96	#6 (96)	6	F5	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
543-A	Lbre.3	Lepophidium brevibarbe		161	11/5/2014	Misc.	NA	R1G3S4	Yes	G5	SFG 024	P9	1	R1G3S4D	G5	96	3	G5	39		2	0	0	2	96	#6 (96)	6	G5	1	0	0	0	0	NA	1		45.7	0.109	5	17389	7724	9.763593101	8.952087644	2-0-0-2	33959
543-B	Lbre.3	Lepophidium brevibarbe		161	11/5/2014	Misc.	NA	R1G3S4	Yes	H5	SFG 024	P10	1	R1G3S4D	H5	96	3	H5	40		2	2	0	2	96	#6 (96)	6	H5	0	2	0	0	0	NA	1		38.2	0.131	5	9566	4725	9.165970424	8.46062284	2-2-0-2	46735
543-C	Lbre.3	Lepophidium brevibarbe		161	11/5/2014	Misc.	NA	R1G3S4	Yes	A6	SFG 024	M11	1	R1G3S4D	A6	96	3	A6	41		0	0	0	0	96	#6 (96)	6	A6	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
544-A	Lbre.1	Lepophidium brevibarbe		150	11/4/2014	Misc.	NA	R1G3S4	Yes	B6	SFG 024	M12	1	R1G3S4D	B6	96	3	B6	42		2	1	2	2	96	#6 (96)	6	B6	0	1	0	0	0	NA	1		36.3	0.138	5	13624	13569	9.519588222	9.515543058	2-1-2-2	4381
547-A	Lbre.3	Lepophidium brevibarbe		160	11/5/2014	Crust.	NA	R1G3S4	Yes	C6	SFG 024	N11	1	R1G3S4D	C6	96	3	C6	43		2	0	0	2	96	#6 (96)	6	C6	2	0	0	0	0	NA	1		16.5	0.303	5	545	473	6.300785795	6.159095388	2-0-0-2	12050
548-A	Lbre.1	Lepophidium brevibarbe		115	10/31/2014	Misc.	NA	R1G3S4	Yes	D6	SFG 024	N12	1	R1G3S4D	D6	96	3	D6	44		0	0	0	0	96	#6 (96)	6	D6	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
549-A	Lbre.2	Lepophidium brevibarbe		115	10/31/2014	Misc.	NA	R1G3S4	Yes	E6	SFG 024	O11	1	R1G3S4D	E6	96	3	E6	45		2	0	0	2	96	#6 (96)	6	E6	0	1	0	0	0	NA	1		76.1	0.079	6	515	490	6.244166901	6.194405391	2-0-0-2	7566
553-A	Lbre.3	Lepophidium brevibarbe		110	10/31/2014	Misc.	NA	R1G3S4	Yes	F6	SFG 024	O12	1	R1G3S4D	F6	96	3	F6	46		2	1	0	2	96	#6 (96)	6	F6	2	1	0	0	0	NA	1		57.2	0.105	6	311	272	5.739792912	5.605802066	2-1-0-2	1786
553-B	Lbre.3	Lepophidium brevibarbe		110	10/31/2014	Misc.	NA	R1G3S4	Yes	G6	SFG 024	P11	1	R1G3S4D	G6	96	3	G6	47		2	1	0	2	96	#6 (96)	6	G6	1	1	0	0	0	NA	1		17.1	0.292	5	643	574	6.466144724	6.352629396	2-1-0-2	3902
554-A	Lbre.4	Lepophidium brevibarbe		110	10/31/2014	Misc.	NA	R1G3S4	Yes	H6	SFG 024	P12	1	R1G3S4D	H6	96	3	H6	48		2	2	0	2	96	#6 (96)	6	H6	0	1	0	0	0	NA	1		9.5	0.526	5	7768	7744	8.95776801	8.954673629	2-2-0-2	12991
554-B	Lbre.4	Lepophidium brevibarbe		110	10/31/2014	Misc.	NA	R1G3S4	Yes	A7	SFG 024	M13	1	R1G3S4D	A7	96	3	A7	49		0	1	0	0	96	#6 (96)	6	A7	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
555-A	Lbre.1	Lepophidium brevibarbe		113	10/31/2014	Misc.	NA	R1G3S4	Yes	B7	SFG 024	M14	1	R1G3S4D	B7	96	3	B7	50		0	0	0	0	96	#6 (96)	6	B7	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
555-B	Lbre.1	Lepophidium brevibarbe		113	10/31/2014	Misc.	NA	R1G3S4	Yes	C7	SFG 024	N13	1	R1G3S4D	C7	96	3	C7	51		1	1	0	1	96	#6 (96)	6	C7	0	1	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	1-1-0-1	NA
555-C	Lbre.1	Lepophidium brevibarbe		113	10/31/2014	Misc.	NA	R1G3S4	Yes	D7	SFG 024	N14	1	R1G3S4D	D7	96	3	D7	52		0	0	0	0	96	#6 (96)	6	D7	0	0	0	0	0	NA	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
